cat__category_Fiction,cat__category_Blues,cat__category_Woodworking,cat__goal_bucket_medium,cat__main_category_Music,num__campaign_duration,cat__goal_bucket_low,cat__goal_bucket_high,num__goal_log,num__goal,target
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.025646569857043156,-0.48770232127618,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-0.5861512327497789,-0.7500873581528689,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-1.0487762233647424,-0.8375490371117652,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.4885384835031903,-0.05039392648169851,0
0.0,0.0,0.0,1.0,0.0,-0.15960707074456132,0.0,0.0,0.4885384835031903,-0.05039392648169851,1
0.0,0.0,0.0,1.0,0.0,2.0585331356570857,0.0,0.0,0.025646569857043156,-0.48770232127618,0
0.0,0.0,0.0,0.0,0.0,-1.9816508117173428,1.0,0.0,-2.042770436638859,-0.9053318383049098,1
0.0,0.0,0.0,0.0,0.0,2.0585331356570857,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-1.0487762233647424,-0.8375490371117652,1
0.0,0.0,0.0,0.0,0.0,0.870243739370489,0.0,1.0,1.2222661293439,1.6988396526962273,0
0.0,0.0,0.0,1.0,0.0,-0.0011684845730151037,0.0,0.0,0.2964155256990927,-0.2690481238789393,0
0.0,0.0,0.0,0.0,0.0,2.0585331356570857,0.0,1.0,1.1004965167817224,1.261531257901746,1
0.0,0.0,0.0,0.0,0.0,-0.5557035361734268,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,-0.7141421223449731,1.0,0.0,-1.0487762233647424,-0.8375490371117652,1
0.0,0.0,0.0,0.0,0.0,1.2663402047993546,0.0,1.0,0.9514637850473642,0.8242228631072644,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.4885384835031903,-0.05039392648169851,1
0.0,0.0,0.0,0.0,0.0,0.7118051531989429,0.0,1.0,0.8565325676860174,0.5924494138661893,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-1.0487762233647424,-0.8375490371117652,0
0.0,0.0,0.0,1.0,0.0,-1.9024315186315697,0.0,0.0,-0.12335945276053581,-0.5751640002350763,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.1004965167817224,1.261531257901746,0
0.0,0.0,0.0,0.0,0.0,-0.47648424308765375,0.0,1.0,0.7593296973875208,0.386914468312783,0
0.0,0.0,0.0,1.0,0.0,2.0585331356570857,0.0,0.0,0.2964155256990927,-0.2690481238789393,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,0.9514637850473642,0.8242228631072644,0
0.0,0.0,0.0,0.0,0.0,-1.0310192946880654,1.0,0.0,-0.3154490287860014,-0.6626256791939726,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.025646569857043156,-0.48770232127618,0
0.0,0.0,0.0,1.0,0.0,0.870243739370489,0.0,0.0,0.14739837545120218,-0.4002406423172837,0
0.0,0.0,0.0,0.0,1.0,0.47414727394162354,1.0,0.0,-0.43717858301280604,-0.7063565186734208,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,-0.12335945276053581,-0.5751640002350763,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.2222661293439,1.6988396526962273,0
0.0,0.0,0.0,0.0,1.0,-0.31804565691610753,0.0,1.0,1.1004965167817224,1.261531257901746,0
0.0,0.0,0.0,0.0,0.0,-0.39726495000188067,1.0,0.0,-1.5110680099088334,-0.8812798765912133,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-0.5861512327497789,-0.7500873581528689,0
0.0,0.0,0.0,1.0,0.0,2.0585331356570857,0.0,0.0,0.025646569857043156,-0.48770232127618,0
0.0,0.0,0.0,0.0,0.0,0.870243739370489,0.0,1.0,0.7593296973875208,0.386914468312783,0
0.0,0.0,0.0,0.0,0.0,1.3455594978851277,1.0,0.0,-0.7781851984258179,-0.7938181976323171,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-1.5110680099088334,-0.8812798765912133,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.07827508289375587,-0.4518430329030325,0
0.0,0.0,0.0,0.0,0.0,-1.1102385877738385,1.0,0.0,-3.1828649979388284,-0.9215122489123057,0
0.0,0.0,0.0,1.0,0.0,-0.7141421223449731,0.0,0.0,0.14739837545120218,-0.4002406423172837,0
0.0,0.0,0.0,1.0,0.0,-1.5063350532027042,0.0,0.0,0.4181747502285518,-0.1378556054405948,0
0.0,0.0,0.0,0.0,0.0,1.2663402047993546,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,0.6325858601131698,1.0,0.0,-1.2406990655452874,-0.8594144568514893,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-0.43717858301280604,-0.7063565186734208,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-1.9726948829555357,-0.9031452963309374,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-1.0487762233647424,-0.8375490371117652,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.4885384835031903,-0.05039392648169851,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-2.5807133840175798,-0.9162645481747719,1
0.0,0.0,0.0,0.0,1.0,0.7118051531989429,1.0,0.0,-0.5861512327497789,-0.7500873581528689,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.4885384835031903,-0.05039392648169851,0
0.0,0.0,0.0,0.0,1.0,-0.31804565691610753,1.0,0.0,-0.3154490287860014,-0.6626256791939726,0
0.0,0.0,0.0,0.0,0.0,-1.5855543462884774,0.0,1.0,1.3156113746097151,2.0924172080112604,1
0.0,0.0,0.0,0.0,0.0,2.0585331356570857,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,1.0,0.0,-1.5063350532027042,0.0,0.0,-0.3044126208293467,-0.6582525952460277,1
0.0,0.0,0.0,0.0,0.0,-1.5855543462884774,1.0,0.0,-1.5110680099088334,-0.8812798765912133,0
1.0,0.0,0.0,0.0,0.0,2.0585331356570857,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,-0.7141421223449731,0.0,1.0,1.1004965167817224,1.261531257901746,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,-0.27235713075044665,-0.6451333434021933,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-0.3154490287860014,-0.6626256791939726,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,1.0,-0.31804565691610753,1.0,0.0,-0.3154490287860014,-0.6626256791939726,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-0.5861512327497789,-0.7500873581528689,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-0.3154490287860014,-0.6626256791939726,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.2964155256990927,-0.2690481238789393,0
0.0,0.0,0.0,1.0,1.0,-0.31804565691610753,0.0,0.0,0.14739837545120218,-0.4002406423172837,0
0.0,0.0,0.0,0.0,0.0,0.078050808512758,1.0,0.0,-1.5110680099088334,-0.8812798765912133,0
0.0,0.0,0.0,0.0,0.0,0.078050808512758,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,0.5399364479379256,0.019575416685418526,1
0.0,0.0,0.0,0.0,1.0,-0.15960707074456132,0.0,1.0,0.6635014011143622,0.2115538020001959,1
0.0,0.0,0.0,1.0,0.0,-0.9518000016022924,0.0,0.0,0.14739837545120218,-0.4002406423172837,0
0.0,0.0,0.0,1.0,0.0,-0.47648424308765375,0.0,0.0,0.025646569857043156,-0.48770232127618,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.4885384835031903,-0.05039392648169851,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,0.7366881079198336,0.3431836288333348,0
0.0,0.0,0.0,0.0,1.0,-0.31804565691610753,1.0,0.0,-0.7781851984258179,-0.7938181976323171,1
1.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,0.9514637850473642,0.8242228631072644,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,-0.04470974456470092,-0.5314331607556282,0
0.0,0.0,0.0,1.0,0.0,0.870243739370489,0.0,0.0,0.14739837545120218,-0.4002406423172837,0
0.0,0.0,0.0,0.0,0.0,0.870243739370489,0.0,1.0,0.9514637850473642,0.8242228631072644,1
0.0,0.0,0.0,0.0,0.0,-0.23882636383033443,0.0,1.0,1.195001711567026,1.5938856379455517,1
0.0,0.0,0.0,1.0,1.0,-0.31804565691610753,0.0,0.0,-0.09078005076492277,-0.5576716644432971,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-1.0487762233647424,-0.8375490371117652,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-0.3154490287860014,-0.6626256791939726,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.4885384835031903,-0.05039392648169851,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,1
0.0,0.0,0.0,0.0,0.0,-1.0310192946880654,1.0,0.0,-1.5110680099088334,-0.8812798765912133,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-0.5861512327497789,-0.7500873581528689,0
0.0,0.0,0.0,1.0,0.0,0.47414727394162354,0.0,0.0,-0.015671995716979973,-0.5139408249638489,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-0.3154490287860014,-0.6626256791939726,0
0.0,0.0,0.0,0.0,0.0,0.3157086877700773,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,-0.6349228292592,1.0,0.0,-0.9271133743320208,-0.820056701319986,1
0.0,0.0,0.0,0.0,0.0,0.078050808512758,0.0,1.0,0.9514637850473642,0.8242228631072644,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.3395157688142863,-0.2253172843994911,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-0.6381953232861547,-0.7632066099967033,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,-0.27235713075044665,-0.6451333434021933,0
0.0,0.0,0.0,0.0,0.0,0.47414727394162354,1.0,0.0,-1.0487762233647424,-0.8375490371117652,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-1.2867164484393065,-0.8637875407994341,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-2.0607421454247614,-0.9058566083786632,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.26915389039968396,-0.2952866275666081,1
0.0,0.0,0.0,0.0,0.0,0.1572701015985311,0.0,1.0,0.7593296973875208,0.386914468312783,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,0.870243739370489,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,0.8429219503167089,0.5618378262305755,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.3395157688142863,-0.2253172843994911,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.4181747502285518,-0.1378556054405948,1
0.0,0.0,0.0,1.0,0.0,2.0585331356570857,0.0,0.0,0.4885384835031903,-0.05039392648169851,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.4885384835031903,-0.05039392648169851,0
0.0,0.0,0.0,1.0,0.0,0.1572701015985311,0.0,0.0,0.025646569857043156,-0.48770232127618,0
0.0,0.0,0.0,1.0,1.0,-0.31804565691610753,0.0,0.0,0.2503409803730148,-0.3127789633583874,1
1.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.025646569857043156,-0.48770232127618,1
0.0,0.0,0.0,0.0,0.0,0.47414727394162354,0.0,1.0,1.2222661293439,1.6988396526962273,0
0.0,0.0,0.0,0.0,0.0,-0.15960707074456132,0.0,1.0,1.1004965167817224,1.261531257901746,1
0.0,0.0,0.0,1.0,0.0,-1.1102385877738385,0.0,0.0,0.2964155256990927,-0.2690481238789393,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,1.0,1.0,-0.47648424308765375,0.0,0.0,0.3800025411184209,-0.18158644492004297,1
0.0,0.0,0.0,1.0,0.0,0.870243739370489,0.0,0.0,0.3395157688142863,-0.2253172843994911,1
0.0,0.0,0.0,1.0,1.0,-1.5855543462884774,0.0,0.0,-0.21252231906001093,-0.6188948397145244,1
0.0,0.0,0.0,1.0,0.0,-0.23882636383033443,0.0,0.0,0.14739837545120218,-0.4002406423172837,0
0.0,0.0,0.0,0.0,0.0,-0.0011684845730151037,0.0,1.0,1.3156113746097151,2.0924172080112604,1
0.0,0.0,0.0,0.0,0.0,-1.5855543462884774,1.0,0.0,-0.3154490287860014,-0.6626256791939726,0
1.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,-0.12335945276053581,-0.5751640002350763,0
0.0,0.0,0.0,0.0,0.0,0.7118051531989429,0.0,1.0,0.6103014178403027,0.12452943143609409,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,1.0,-0.31804565691610753,1.0,0.0,-1.389516173442227,-0.8725337086953238,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.4885384835031903,-0.05039392648169851,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,0.6103014178403027,0.12452943143609409,1
0.0,0.0,0.0,0.0,1.0,-1.5855543462884774,1.0,0.0,-0.5861512327497789,-0.7500873581528689,1
0.0,0.0,0.0,0.0,0.0,-1.9024315186315697,1.0,0.0,-1.853587121626078,-0.8988596740619514,1
0.0,0.0,0.0,1.0,1.0,4.435111928230279,0.0,0.0,-0.21252231906001093,-0.6188948397145244,1
0.0,0.0,0.0,0.0,0.0,1.8208752563997663,1.0,0.0,-1.627266183983277,-0.8882768109079251,1
0.0,0.0,0.0,0.0,0.0,-0.9518000016022924,0.0,1.0,0.9514637850473642,0.8242228631072644,0
0.0,0.0,0.0,0.0,1.0,0.870243739370489,0.0,1.0,1.2222661293439,1.6988396526962273,1
0.0,0.0,0.0,0.0,0.0,-0.47648424308765375,1.0,0.0,-1.197648844464752,-0.8550413729035444,0
0.0,0.0,0.0,0.0,1.0,-0.31804565691610753,1.0,0.0,-0.3154490287860014,-0.6626256791939726,0
0.0,0.0,0.0,0.0,0.0,0.47414727394162354,1.0,0.0,-0.5861512327497789,-0.7500873581528689,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,0.5521908640274734,0.037067752477197784,1
0.0,0.0,0.0,1.0,0.0,-1.1102385877738385,0.0,0.0,-0.12335945276053581,-0.5751640002350763,1
0.0,0.0,0.0,0.0,0.0,2.0585331356570857,0.0,1.0,1.1004965167817224,1.261531257901746,1
0.0,0.0,0.0,0.0,0.0,-1.0310192946880654,1.0,0.0,-1.5110680099088334,-0.8812798765912133,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.4885384835031903,-0.05039392648169851,1
0.0,0.0,0.0,0.0,0.0,0.39492798085585046,0.0,1.0,1.0732322845210187,1.1740695789428497,0
0.0,0.0,0.0,0.0,0.0,2.0585331356570857,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-0.5861512327497789,-0.7500873581528689,1
0.0,0.0,0.0,1.0,0.0,2.0585331356570857,0.0,0.0,0.08929288022686725,-0.44397148179673185,0
0.0,0.0,0.0,0.0,0.0,2.0585331356570857,1.0,0.0,-1.8513644632933055,-0.8987722123829925,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.4885384835031903,-0.05039392648169851,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.3395157688142863,-0.2253172843994911,0
0.0,0.0,0.0,1.0,0.0,0.078050808512758,0.0,0.0,0.2503409803730148,-0.3127789633583874,0
0.0,0.0,0.0,0.0,0.0,0.078050808512758,0.0,1.0,0.8810963417589837,0.6492995051894719,1
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.05975217659773673,-0.46478736138894916,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.025646569857043156,-0.48770232127618,0
0.0,0.0,0.0,0.0,0.0,0.3157086877700773,0.0,1.0,0.6103014178403027,0.12452943143609409,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,1.0,0.0,-0.6349228292592,0.0,0.0,-0.12335945276053581,-0.5751640002350763,1
0.0,0.0,0.0,1.0,0.0,0.078050808512758,0.0,0.0,0.4885384835031903,-0.05039392648169851,0
0.0,0.0,0.0,1.0,0.0,-1.0310192946880654,0.0,0.0,0.4885384835031903,-0.05039392648169851,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.2222661293439,1.6988396526962273,1
0.0,0.0,0.0,0.0,0.0,-0.7933614154307462,0.0,1.0,0.7593296973875208,0.386914468312783,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.025646569857043156,-0.48770232127618,0
0.0,0.0,0.0,1.0,0.0,0.078050808512758,0.0,0.0,-0.27235713075044665,-0.6451333434021933,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-1.0487762233647424,-0.8375490371117652,0
0.0,0.0,0.0,1.0,1.0,0.3157086877700773,0.0,0.0,0.08929288022686725,-0.44397148179673185,0
0.0,0.0,0.0,0.0,0.0,-0.23882636383033443,0.0,1.0,0.9514637850473642,0.8242228631072644,1
0.0,0.0,0.0,0.0,0.0,-0.7141421223449731,0.0,1.0,0.9514637850473642,0.8242228631072644,0
0.0,0.0,0.0,0.0,0.0,0.870243739370489,0.0,1.0,1.2222661293439,1.6988396526962273,0
0.0,0.0,0.0,1.0,0.0,1.7416559633139932,0.0,0.0,0.025646569857043156,-0.48770232127618,0
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,1.0,1.0,-0.31804565691610753,0.0,0.0,-0.2451669057792324,-0.6335009401006602,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-1.0487762233647424,-0.8375490371117652,0
0.0,0.0,0.0,0.0,0.0,0.870243739370489,1.0,0.0,-1.2867164484393065,-0.8637875407994341,1
0.0,0.0,0.0,0.0,0.0,-1.9024315186315697,1.0,0.0,-0.5861512327497789,-0.7500873581528689,0
0.0,0.0,0.0,0.0,0.0,0.47414727394162354,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,1.0,0.0,0.870243739370489,0.0,0.0,0.4885384835031903,-0.05039392648169851,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.025646569857043156,-0.48770232127618,1
0.0,0.0,0.0,0.0,0.0,-0.15960707074456132,1.0,0.0,-0.7781851984258179,-0.7938181976323171,1
0.0,0.0,0.0,0.0,0.0,-1.5063350532027042,1.0,0.0,-1.9726948829555357,-0.9031452963309374,1
0.0,0.0,0.0,0.0,0.0,2.0585331356570857,1.0,0.0,-0.6564853000050892,-0.7675796939446482,0
0.0,0.0,0.0,0.0,0.0,0.47414727394162354,0.0,1.0,1.1004965167817224,1.261531257901746,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.08929288022686725,-0.44397148179673185,1
0.0,0.0,0.0,1.0,0.0,-1.8232122255457965,0.0,0.0,0.4885384835031903,-0.05039392648169851,0
0.0,0.0,0.0,0.0,0.0,-0.23882636383033443,0.0,1.0,0.6103014178403027,0.12452943143609409,1
0.0,0.0,0.0,0.0,1.0,2.0585331356570857,1.0,0.0,-0.7101319346088388,-0.7797368673199347,1
0.0,0.0,0.0,0.0,0.0,-0.9518000016022924,1.0,0.0,-2.209781555940701,-0.9097049222528546,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,0.025646569857043156,-0.48770232127618,1
0.0,0.0,0.0,0.0,0.0,-0.31804565691610753,0.0,1.0,0.9514637850473642,0.8242228631072644,1
0.0,0.0,0.0,0.0,1.0,2.0585331356570857,0.0,1.0,1.3156113746097151,2.0924172080112604,1
0.0,0.0,0.0,0.0,1.0,-0.31804565691610753,1.0,0.0,-1.0487762233647424,-0.8375490371117652,1
0.0,0.0,0.0,0.0,0.0,-0.23882636383033443,0.0,1.0,0.9514637850473642,0.8242228631072644,0
0.0,0.0,0.0,0.0,0.0,0.870243739370489,0.0,1.0,0.9514637850473642,0.8242228631072644,1
0.0,0.0,0.0,0.0,0.0,2.0585331356570857,0.0,1.0,1.3156113746097151,2.0924172080112604,0
0.0,0.0,0.0,0.0,0.0,-0.08038777765878821,1.0,0.0,-0.5861512327497789,-0.7500873581528689,0
0.0,0.0,0.0,0.0,0.0,-0.5557035361734268,0.0,1.0,0.7593296973875208,0.386914468312783,0
0.0,0.0,0.0,1.0,0.0,-0.31804565691610753,0.0,0.0,-0.07833664197461095,-0.5507621918055442,1
0.0,0.0,0.0,1.0,0.0,0.47414727394162354,0.0,0.0,0.4885384835031903,-0.05039392648169851,0
0.0,0.0,0.0,0.0,0.0,-0.7141421223449731,1.0,0.0,-0.8736949728664312,-0.8113105334240963,1
1.0,0.0,0.0,0.0,0.0,-0.31804565691610753,1.0,0.0,-1.0487762233647424,-0.8375490371117652,0
